stime,P-sensor-1,P-sensor-2,P-sensor-3,P-sensor-4,P-sensor-5,P-sensor-6,P-sensor-7,P-sensor-8,P-sensor-9,P-sensor-10,P-sensor-11,P-sensor-12,P-sensor-13,P-sensor-14,P-sensor-15,P-sensor-16,P-sensor-17,P-sensor-18,P-sensor-19,P-sensor-20,P-sensor-21,P-sensor-22,P-sensor-23,P-sensor-24,P-sensor-25,P-sensor-26,P-sensor-27,P-sensor-28,P-sensor-29,P-sensor-30,P-sensor-31,P-sensor-32,P-sensor-33,P-sensor-34,P-sensor-35,P-sensor-36,P-sensor-37,P-sensor-38,P-sensor-39,P-sensor-40,P-sensor-41,P-sensor-42,P-sensor-43,P-sensor-44,P-sensor-45,P-sensor-46,P-sensor-47,P-sensor-48,P-sensor-49,P-sensor-50,P-sensor-51,P-sensor-52
2024-03-01 00:00:00,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,85.26785714285711,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,86.55555555555549,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,84.93478260869563,80.19999999999999,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,85.62903225806457,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,28.720000000000027
2024-03-01 00:15:00,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,84.83064516129036,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
2024-03-01 00:30:00,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,84.53124999999997,0.0,0.0,-0.0,0.0,-0.0,0.0,92.18421052631581,-0.0,0.0,0.0,81.85000000000002,-0.0,86.55555555555549,0.0,0.0,0.0,36.35714285714266,0.0,-0.0,78.18644067796609,80.31578947368425,0.0,0.0,85.58252427184466,0.0,0.0,83.91249999999997,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,74.04594594594596,-0.0,0.0
2024-03-01 00:45:00,-0.0,0.0,0.0,-0.0,77.48068669527898,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,84.53124999999997,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,80.19999999999999,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,43.42857142857156,0.0,-0.0,-0.0,0.0,0.0,90.29411764705878,-0.0,70.30000000000001,-0.0,88.62837837837837,0.0,-0.0,86.09550561797755,0.0,0.0,63.60294117647058,-0.0,0.0,51.743718592964825,-0.0
2024-03-01 01:00:00,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,95.36842105263162,0.0,0.0,47.19999999999982,-0.0,91.47682119205302,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01 01:15:00,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,93.25,94.21052631578948,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,82.94999999999999,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
2024-03-01 01:30:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,95.38341968911917,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,87.01639344262296,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,43.428571428571104,0.0,0.0,0.0,92.1086956521739,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
2024-03-01 01:45:00,0.0,-0.0,0.0,87.16040955631398,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,90.80327868852461,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,65.94399999999996
2024-03-01 02:00:00,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.51428571428573,0.0,0.0,0.0,-0.0,-0.0,0.0,93.90217391304347,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,74.65599999999995
2024-03-01 02:15:00,87.34246575342468,-0.0,-0.0,-0.0,92.77682403433478,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,89.18032786885249,-0.0,0.0,0.0,-0.0,-0.0,0.0,57.57142857142844,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,83.69879518072291,-0.0,-0.0,-0.0
2024-03-01 02:30:00,-0.0,83.77966101694918,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,53.80000000000018,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,89.98876404494385,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0
2024-03-01 02:45:00,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,91.66666666666666,0.0,-0.0,0.0,96.47328244274809,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,50.5,-0.0,0.0,0.0,-0.0,-0.0,82.52941176470591,-0.0,0.0,-0.0,88.62837837837837,0.0,0.0,0.0,93.84210526315789,0.0,0.0,-0.0,-0.0,-0.0,0.0
2024-03-01 03:00:00,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,93.02816901408453,0.0,93.70229007633588,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,22.21428571428578,-0.0,0.0,0.0,94.61956521739131,0.0,-0.0,82.52941176470591,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,95.71891891891892,91.5427135678392,94.45599999999996
2024-03-01 03:15:00,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,90.44137931034481,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,95.69565217391303,0.0,0.0,0.0,-0.0,-0.0,79.6176470588236,-0.0,88.82258064516134,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
2024-03-01 03:30:00,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,97.07100591715977,0.0,-0.0,95.18749999999997,0.0,0.0,-0.0,-0.0,87.01639344262296,0.0,-0.0,-0.0,-0.0,0.0,91.75,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,96.77173913043478,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0
2024-03-01 03:45:00,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,84.97931034482758,96.90624999999997,0.0,0.0,97.11370262390673,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.59999999999991,0.0,-0.0,96.46428571428572,0.0,-0.0,0.0,0.0,-0.0,0.0,93.54347826086956,0.0,94.71359223300969,89.3235294117647,0.0,-0.0,-0.0,-0.0,89.62096774193554,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
2024-03-01 04:00:00,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,91.74999999999997,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,88.44999999999999,0.0,0.0,0.0,92.22142857142859,0.0,-0.0,22.21428571428578,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,77.72499999999997,-0.0,0.0,93.61290322580649,0.0,0.0,0.0,0.0,-0.0,0.0,93.04324324324324,-0.0,-0.0
