stime,P-sensor-1,P-sensor-2,P-sensor-3,P-sensor-4,P-sensor-5,P-sensor-6,P-sensor-7,P-sensor-8,P-sensor-9,P-sensor-10,P-sensor-11,P-sensor-12,P-sensor-13,P-sensor-14,P-sensor-15,P-sensor-16,P-sensor-17,P-sensor-18,P-sensor-19,P-sensor-20,P-sensor-21,P-sensor-22,P-sensor-23,P-sensor-24,P-sensor-25,P-sensor-26,P-sensor-27,P-sensor-28,P-sensor-29,P-sensor-30,P-sensor-31,P-sensor-32,P-sensor-33,P-sensor-34,P-sensor-35,P-sensor-36,P-sensor-37,P-sensor-38,P-sensor-39,P-sensor-40,P-sensor-41,P-sensor-42,P-sensor-43,P-sensor-44,P-sensor-45,P-sensor-46,P-sensor-47,P-sensor-48,P-sensor-49,P-sensor-50,P-sensor-51,P-sensor-52
2024-03-01 00:00:00,73.32876712328766,70.35593220338984,0.0,82.7679180887372,78.54291845493563,72.56626506024095,0.0,0.0,79.4818652849741,0.0,85.26785714285711,84.29655172413791,0.0,0.0,0.0,92.78425655976679,0.0,75.65573770491804,0.0,89.57894736842107,0.0,0.0,79.4426229508197,83.5,0.0,0.0,85.57615894039736,0.0,0.0,0.0,0.0,64.64285714285734,0.0,79.15789473684214,84.93478260869563,80.19999999999999,0.0,0.0,83.18867924528303,0.0,0.0,0.0,82.43548387096777,85.62903225806457,0.0,88.63157894736841,69.83593749999997,66.51470588235293,0.0,73.24324324324326,53.2361809045226,0.0
2024-03-01 00:15:00,76.49315068493149,72.59322033898306,0.0,80.40273037542661,79.60515021459229,73.46084337349396,0.0,0.0,86.66321243523316,0.0,82.32142857142856,85.66206896551722,0.0,0.0,0.0,93.65014577259478,0.0,84.58196721311475,0.0,88.09022556390977,0.0,0.0,78.90163934426232,80.19999999999999,0.0,0.0,81.64238410596028,0.0,0.0,0.0,0.0,64.64285714285734,0.0,82.05263157894737,87.08695652173913,75.25,0.0,0.0,79.45283018867926,0.0,0.0,0.0,83.23387096774198,84.83064516129036,0.0,87.68421052631578,79.1171875,65.78676470588235,0.0,73.77837837837839,55.226130653266324,0.0
2024-03-01 00:30:00,74.23287671232876,70.35593220338984,0.0,80.06484641638225,77.26824034334764,72.2680722891566,0.0,0.0,83.0725388601036,0.0,82.91071428571428,84.29655172413791,0.0,0.0,0.0,89.89795918367349,0.0,88.63934426229508,0.0,92.18421052631581,0.0,0.0,79.4426229508197,81.85000000000002,0.0,0.0,84.92052980132456,0.0,0.0,0.0,0.0,43.42857142857156,0.0,80.31578947368425,87.08695652173913,79.1,0.0,0.0,78.51886792452831,0.0,0.0,0.0,83.23387096774198,79.24193548387098,0.0,86.73684210526315,77.5703125,65.05882352941177,0.0,74.04594594594596,47.76381909547737,0.0
2024-03-01 00:45:00,76.04109589041096,72.03389830508473,0.0,78.03754266211604,77.48068669527898,73.16265060240963,0.0,0.0,87.68911917098444,0.0,81.73214285714283,85.66206896551722,0.0,0.0,0.0,90.76384839650149,0.0,82.95901639344262,0.0,85.85714285714286,0.0,0.0,77.81967213114754,80.19999999999999,0.0,0.0,85.57615894039736,0.0,0.0,0.0,0.0,43.42857142857156,0.0,82.63157894736841,84.21739130434781,78.55000000000001,0.0,0.0,82.2547169811321,0.0,0.0,0.0,78.4435483870968,78.44354838709677,0.0,87.68421052631578,75.24999999999997,63.60294117647058,0.0,74.31351351351353,51.743718592964825,0.0
2024-03-01 01:00:00,86.43835616438358,85.45762711864407,0.0,87.49829351535834,89.3776824034335,85.6867469879518,0.0,0.0,89.22797927461139,0.0,88.80357142857142,89.75862068965515,0.0,0.0,0.0,97.11370262390673,0.0,82.95901639344262,0.0,94.41729323308272,0.0,0.0,87.01639344262296,85.14999999999998,0.0,0.0,91.47682119205302,0.0,0.0,0.0,0.0,57.57142857142844,0.0,91.31578947368422,92.1086956521739,82.39999999999998,0.0,0.0,84.12264150943398,0.0,0.0,0.0,88.02419354838713,81.6370967741936,0.0,91.4736842105263,79.1171875,81.0735294117647,0.0,86.62162162162161,71.14572864321607,0.0
2024-03-01 01:15:00,87.34246575342468,82.10169491525426,0.0,89.52559726962455,88.7403433476395,86.87951807228914,0.0,0.0,91.279792746114,0.0,88.2142857142857,89.75862068965515,0.0,0.0,0.0,93.65014577259478,0.0,87.01639344262296,0.0,93.30075187969925,0.0,0.0,88.09836065573774,79.375,0.0,0.0,89.50993377483445,0.0,0.0,0.0,0.0,71.71428571428578,0.0,91.89473684210526,93.54347826086956,82.94999999999999,0.0,0.0,83.18867924528303,0.0,0.0,0.0,82.43548387096777,81.6370967741936,0.0,92.89473684210526,82.984375,78.88970588235293,0.0,87.42432432432432,75.1256281407035,0.0
2024-03-01 01:30:00,81.91780821917808,83.77966101694918,0.0,89.1877133105802,89.80257510729615,83.89759036144578,0.0,0.0,95.38341968911917,0.0,92.3392857142857,87.7103448275862,0.0,0.0,0.0,94.51603498542275,0.0,84.58196721311475,0.0,90.69548872180451,0.0,0.0,87.01639344262296,81.85000000000002,0.0,0.0,89.50993377483445,0.0,0.0,0.0,0.0,50.5,0.0,93.05263157894737,92.1086956521739,84.04999999999998,0.0,0.0,86.92452830188682,0.0,0.0,0.0,85.62903225806457,81.6370967741936,0.0,91.4736842105263,89.9453125,81.4375,0.0,86.08648648648648,79.10552763819095,0.0
2024-03-01 01:45:00,87.34246575342468,88.25423728813558,0.0,87.16040955631398,88.95278969957083,90.45783132530119,0.0,0.0,89.74093264248705,0.0,87.62499999999997,83.61379310344824,0.0,0.0,0.0,94.22740524781344,0.0,87.01639344262296,0.0,96.65037593984962,0.0,0.0,90.80327868852461,90.92500000000001,0.0,0.0,93.44370860927154,0.0,0.0,0.0,0.0,64.64285714285734,0.0,87.84210526315789,91.03260869565216,82.94999999999999,0.0,0.0,81.32075471698116,0.0,0.0,0.0,83.23387096774198,92.0161290322581,0.0,91.94736842105263,82.2109375,79.61764705882351,0.0,86.88918918918918,73.1356783919598,0.0
2024-03-01 02:00:00,87.34246575342468,85.45762711864407,0.0,89.52559726962455,91.71459227467813,88.66867469879517,0.0,0.0,88.20207253886011,0.0,88.80357142857142,86.34482758620689,0.0,0.0,0.0,96.82507288629739,0.0,79.71311475409837,0.0,92.18421052631581,0.0,0.0,84.85245901639345,85.14999999999998,0.0,0.0,95.41059602649005,0.0,0.0,0.0,0.0,29.28571428571422,0.0,95.36842105263159,93.90217391304347,92.85,0.0,0.0,86.92452830188682,0.0,0.0,0.0,90.41935483870972,92.0161290322581,0.0,94.31578947368419,87.625,84.34926470588235,0.0,88.76216216216216,82.58793969849245,0.0
2024-03-01 02:15:00,87.34246575342468,84.89830508474577,0.0,89.52559726962455,92.77682403433478,90.15963855421687,0.0,0.0,93.33160621761658,0.0,84.0892857142857,84.97931034482758,0.0,0.0,0.0,98.55685131195338,0.0,79.71311475409837,0.0,95.90601503759399,0.0,0.0,89.18032786885249,80.19999999999999,0.0,0.0,92.13245033112588,0.0,0.0,0.0,0.0,36.35714285714312,0.0,89.57894736842107,91.03260869565216,87.9,0.0,0.0,94.3962264150943,0.0,0.0,0.0,84.03225806451616,87.22580645161293,0.0,93.84210526315789,88.3984375,85.44117647058823,0.0,88.76216216216216,75.62311557788945,0.0
