stime,P-sensor-1,P-sensor-2,P-sensor-3,P-sensor-4,P-sensor-5,P-sensor-6,P-sensor-7,P-sensor-8,P-sensor-9,P-sensor-10,P-sensor-11,P-sensor-12,P-sensor-13,P-sensor-14,P-sensor-15,P-sensor-16,P-sensor-17,P-sensor-18,P-sensor-19,P-sensor-20,P-sensor-21,P-sensor-22,P-sensor-23,P-sensor-24,P-sensor-25,P-sensor-26,P-sensor-27,P-sensor-28,P-sensor-29,P-sensor-30,P-sensor-31,P-sensor-32,P-sensor-33,P-sensor-34,P-sensor-35,P-sensor-36,P-sensor-37,P-sensor-38,P-sensor-39,P-sensor-40,P-sensor-41,P-sensor-42,P-sensor-43,P-sensor-44,P-sensor-45,P-sensor-46,P-sensor-47,P-sensor-48,P-sensor-49,P-sensor-50,P-sensor-51,P-sensor-52
2024-03-01 00:00:00,73.32876712328766,70.35593220338984,77.15384615384615,82.7679180887372,78.54291845493563,72.56626506024095,73.85955056179773,87.41525423728815,79.4818652849741,88.28402366863904,85.26785714285711,84.29655172413791,83.15624999999997,84.87499999999997,82.66666666666666,92.78425655976679,88.84507042253524,75.65573770491804,91.43511450381683,89.57894736842107,82.0,94.21052631578948,79.4426229508197,83.5,53.79999999999973,86.55555555555549,85.57615894039736,78.78571428571433,67.0,64.64285714285688,50.5,64.64285714285734,80.9830508474576,79.15789473684214,84.93478260869563,80.19999999999999,81.25728155339804,81.55882352941177,83.18867924528303,74.01250000000005,60.69117647058829,87.29054054054053,82.43548387096777,85.62903225806457,82.75842696629215,88.63157894736841,69.83593749999997,66.51470588235293,59.44578313253014,73.24324324324326,53.2361809045226,28.720000000000027
2024-03-01 00:15:00,76.49315068493149,72.59322033898306,78.32544378698223,80.40273037542661,79.60515021459229,73.46084337349396,73.85955056179773,89.93220338983052,86.66321243523316,87.69822485207098,82.32142857142856,85.66206896551722,82.81249999999997,83.49999999999997,86.0,93.65014577259478,90.23943661971832,84.58196721311475,92.19083969465652,88.09022556390977,91.0,93.0526315789474,78.90163934426232,80.19999999999999,27.40000000000009,86.55555555555549,81.64238410596028,80.20000000000005,73.59999999999991,50.5,50.5,64.64285714285734,80.9830508474576,82.05263157894737,87.08695652173913,75.25,86.06310679611649,82.52941176470591,79.45283018867926,76.48749999999995,86.89705882352939,85.28378378378379,83.23387096774198,84.83064516129036,89.43258426966293,87.68421052631578,79.1171875,65.78676470588235,57.85542168674702,73.77837837837839,55.226130653266324,31.888000000000034
2024-03-01 00:30:00,74.23287671232876,70.35593220338984,78.91124260355029,80.06484641638225,77.26824034334764,72.2680722891566,77.19662921348313,86.15677966101696,83.0725388601036,88.8698224852071,82.91071428571428,84.29655172413791,84.53124999999997,84.87499999999997,83.99999999999997,89.89795918367349,92.56338028169016,88.63934426229508,88.91603053435117,92.18421052631581,88.75000000000003,92.47368421052636,79.4426229508197,81.85000000000002,40.59999999999991,86.55555555555549,84.92052980132456,78.07857142857148,86.80000000000018,36.35714285714266,57.57142857142844,43.42857142857156,78.18644067796609,80.31578947368425,87.08695652173913,79.1,85.58252427184466,67.0,78.51886792452831,83.91249999999997,72.33823529411774,87.95945945945947,83.23387096774198,79.24193548387098,89.43258426966293,86.73684210526315,77.5703125,65.05882352941177,59.04819277108437,74.04594594594596,47.76381909547737,31.096000000000004
2024-03-01 00:45:00,76.04109589041096,72.03389830508473,80.66863905325441,78.03754266211604,77.48068669527898,73.16265060240963,74.41573033707863,88.67372881355932,87.68911917098444,87.11242603550295,81.73214285714283,85.66206896551722,84.87499999999997,84.53124999999997,87.33333333333331,90.76384839650149,90.23943661971832,82.95901639344262,93.19847328244276,85.85714285714286,89.19999999999999,93.0526315789474,77.81967213114754,80.19999999999999,53.79999999999973,84.11111111111103,85.57615894039736,80.9071428571429,67.0,22.214285714285325,29.28571428571422,43.42857142857156,76.5084745762712,82.63157894736841,84.21739130434781,78.55000000000001,80.77669902912619,90.29411764705878,82.2547169811321,70.30000000000001,72.33823529411774,88.62837837837837,78.4435483870968,78.44354838709677,86.09550561797755,87.68421052631578,75.24999999999997,63.60294117647058,59.44578313253014,74.31351351351353,51.743718592964825,28.720000000000027
2024-03-01 01:00:00,86.43835616438358,85.45762711864407,87.698224852071,87.49829351535834,89.3776824034335,85.6867469879518,84.42696629213484,94.54661016949153,89.22797927461139,92.38461538461539,88.80357142857142,89.75862068965515,91.74999999999997,91.06249999999997,90.33333333333331,97.11370262390673,91.16901408450705,82.95901639344262,96.97709923664124,94.41729323308272,88.30000000000001,95.36842105263162,87.01639344262296,85.14999999999998,47.19999999999982,92.66666666666669,91.47682119205302,88.68571428571425,53.80000000000018,43.428571428571104,50.5,57.57142857142844,87.69491525423726,91.31578947368422,92.1086956521739,82.39999999999998,88.94660194174757,92.23529411764702,84.12264150943398,78.96249999999998,82.52941176470597,87.95945945945947,88.02419354838713,81.6370967741936,92.76966292134833,91.4736842105263,79.1171875,81.0735294117647,82.50602409638556,86.62162162162161,71.14572864321607,64.35999999999996
2024-03-01 01:15:00,87.34246575342468,82.10169491525426,84.76923076923076,89.52559726962455,88.7403433476395,86.87951807228914,81.64606741573033,93.28813559322036,91.279792746114,85.94082840236686,88.2142857142857,89.75862068965515,87.28125,90.03124999999997,89.66666666666666,93.65014577259478,92.56338028169016,87.01639344262296,93.45038167938932,93.30075187969925,93.25,94.21052631578948,88.09836065573774,79.375,40.59999999999991,91.4444444444444,89.50993377483445,89.39285714285711,34.0,57.57142857142844,29.28571428571422,71.71428571428578,87.13559322033896,91.89473684210526,93.54347826086956,82.94999999999999,87.02427184466019,96.11764705882348,83.18867924528303,87.625,73.7941176470589,86.62162162162163,82.43548387096777,81.6370967741936,91.65730337078654,92.89473684210526,82.984375,78.88970588235293,82.1084337349398,87.42432432432432,75.1256281407035,65.94399999999996
2024-03-01 01:30:00,81.91780821917808,83.77966101694918,86.5266272189349,89.1877133105802,89.80257510729615,83.89759036144578,83.31460674157304,93.28813559322036,95.38341968911917,94.72781065088756,92.3392857142857,87.7103448275862,90.03124999999997,87.62499999999997,90.0,94.51603498542275,93.49295774647887,84.58196721311475,94.45801526717557,90.69548872180451,93.25,95.36842105263162,87.01639344262296,81.85000000000002,67.0,86.55555555555549,89.50993377483445,88.68571428571425,34.0,64.64285714285688,43.428571428571104,50.5,87.13559322033896,93.05263157894737,92.1086956521739,84.04999999999998,88.46601941747572,83.5,86.92452830188682,72.77500000000003,72.33823529411774,90.63513513513514,85.62903225806457,81.6370967741936,94.99438202247194,91.4736842105263,89.9453125,81.4375,77.73493975903618,86.08648648648648,79.10552763819095,69.90399999999994
2024-03-01 01:45:00,87.34246575342468,88.25423728813558,83.01183431952661,87.16040955631398,88.95278969957083,90.45783132530119,87.20786516853931,91.19067796610169,89.74093264248705,87.69822485207098,87.62499999999997,83.61379310344824,90.37499999999997,88.65624999999997,86.66666666666666,94.22740524781344,91.63380281690142,87.01639344262296,94.70992366412213,96.65037593984962,91.9,97.10526315789474,90.80327868852461,90.92500000000001,53.79999999999973,91.4444444444444,93.44370860927154,86.56428571428569,53.80000000000018,43.428571428571104,29.28571428571422,64.64285714285734,87.13559322033896,87.84210526315789,91.03260869565216,82.94999999999999,92.79126213592234,87.38235294117646,81.32075471698116,78.96249999999998,72.33823529411774,90.63513513513514,83.23387096774198,92.0161290322581,86.65168539325845,91.94736842105263,82.2109375,79.61764705882351,79.72289156626509,86.88918918918918,73.1356783919598,65.94399999999996
2024-03-01 02:00:00,87.34246575342468,85.45762711864407,89.45562130177514,89.52559726962455,91.71459227467813,88.66867469879517,84.98314606741573,98.74152542372882,88.20207253886011,97.07100591715977,88.80357142857142,86.34482758620689,92.09374999999997,91.40624999999997,93.66666666666666,96.82507288629739,93.49295774647887,79.71311475409837,97.98473282442748,92.18421052631581,91.44999999999999,95.36842105263162,84.85245901639345,85.14999999999998,67.0,91.4444444444444,95.41059602649005,91.51428571428573,93.40000000000009,57.57142857142844,43.428571428571104,29.28571428571422,89.93220338983048,95.36842105263159,93.90217391304347,92.85,89.90776699029125,85.44117647058823,86.92452830188682,86.38749999999999,73.7941176470589,83.94594594594595,90.41935483870972,92.0161290322581,88.32022471910113,94.31578947368419,87.625,84.34926470588235,83.69879518072291,88.76216216216216,82.58793969849245,74.65599999999995
2024-03-01 02:15:00,87.34246575342468,84.89830508474577,88.28402366863905,89.52559726962455,92.77682403433478,90.15963855421687,84.42696629213484,92.02966101694916,93.33160621761658,88.28402366863904,84.0892857142857,84.97931034482758,90.03124999999997,91.06249999999997,93.33333333333331,98.55685131195338,94.4225352112676,79.71311475409837,96.47328244274809,95.90601503759399,92.35,96.5263157894737,89.18032786885249,80.19999999999999,53.79999999999973,95.11111111111103,92.13245033112588,89.39285714285711,53.80000000000018,57.57142857142844,22.21428571428578,36.35714285714312,90.4915254237288,89.57894736842107,91.03260869565216,87.9,91.34951456310678,84.47058823529414,94.3962264150943,80.19999999999999,72.33823529411774,91.30405405405405,84.03225806451616,87.22580645161293,91.10112359550564,93.84210526315789,88.3984375,85.44117647058823,83.69879518072291,88.76216216216216,75.62311557788945,76.23999999999995
