stime,F-sensor-1,F-sensor-2,F-sensor-3,F-sensor-4,F-sensor-5,F-sensor-6,F-sensor-7,F-sensor-8,F-sensor-9,F-sensor-10,F-sensor-11,F-sensor-12,F-sensor-13,F-sensor-14,F-sensor-15,F-sensor-16,F-sensor-17,F-sensor-18,F-sensor-19,F-sensor-20,F-sensor-21,F-sensor-22,F-sensor-23,F-sensor-24,F-sensor-25,F-sensor-26,F-sensor-27,F-sensor-28,F-sensor-29,F-sensor-30,F-sensor-31,F-sensor-32,F-sensor-33,F-sensor-34,F-sensor-35,2185,2176,2191,2190,5526,5427,5428,5660,5738,5663,5638,5687,5713,4439,4440,4412,4415,4486,4651,4760,4401,4427,4824,2882,4898,5508,5198,5069,221,2252,23,2370,2366,2356,2440,2486,2263,2194,2457,2408,F-sensor-R1,F-sensor-R2,F-sensor-R3,32344,10289,43816,54798,32706,54458,54429,54585,33056,21654,21773,33103,32941,21932,33190,21817,21831,10645,21752,21892,32103,21950,33029,32895,32955,33276,33094,21871,10623,33290,21500,11305,33063,21807,33265,21777,21939,33205,11279,33127,32897,33031
2024-03-01 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01 03:00:00,22.72,0.0,21.421000000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.996,-8.908999999999983,0.0,-5.279,0.9999999999999999,-53.129,2.85,0.0,0.0,-35.217,0.0,0.0,8.704,0.0,52.22,-77.458,-8.849000000000004,0.0,0.0,34.592,0.0,-0.5999999999999999,217.288,16.426,11.979000000000001,-4.156999999999999,6.118,-8.087,9.07,-3.7719999999999994,0.0,0.0,3.463,0.0,3.617,0.401,-1.3339999999999999,0.0,13.861,0.0,42.65,0.0,0.09099999999999994,-0.2790000000000001,-6.805,0.0,27.739000000000004,0.0,0.0,0.0,0.0,0.0,29.979,3.398,0.0,0.0,0.0,0.0,0.0,0.0,4.231,0.0,0.0,0.0,199.519,0.9999999999999997,0.0,18.824,15.683,0.0,0.0,0.0,0.0,4.424,2.8820000000000006,2.998,2.738,0.0,0.0,2.714,2.725,0.0,0.0,2.312,2.397,0.0,0.0,0.0,0.0,2.267,2.144,0.0,0.0,0.0,1.9609999999999999,1.8330000000000002,0.0,0.0,1.839,0.0,0.0,1.747,0.0,1.669,1.6240000000000003,1.605,0.0,0.0
2024-03-01 03:15:00,22.367,0.0,22.435999999999993,32.998,0.0,0.0,73.998,41.656,64.696,0.0,0.0,0.0,0.0,-8.869000000000021,3.82,-5.523,0.9999999999999999,-52.78399999999999,2.642,-0.5469999999999966,0.0,-33.941,0.0,0.0,8.77,-3.815999999999998,0.0,-73.45000000000002,0.0,0.0,11.891,34.662,9.455,0.0,0.0,0.0,0.0,-4.351,5.876999999999999,-8.004999999999999,9.114,-3.995999999999999,0.0,0.0,3.369,-0.5519999999999999,3.794,0.392,-1.3919999999999997,3.117,13.547999999999998,8.344,43.125,0.0,0.09099999999999994,-0.288,-6.849,0.0,30.708,0.0,0.0,0.0,0.0,0.0,30.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.249,0.0,0.0,600.008,197.812,0.0,0.0,18.621,16.118,0.0,0.0,12.782,0.0,4.475,3.216,0.0,2.886,0.0,0.0,2.806,2.607,0.0,0.0,0.0,2.247,2.41,0.0,2.103,2.164,2.067,0.0,0.0,2.014,0.0,0.0,1.844,0.0,0.0,1.82,0.0,0.0,0.0,0.0,1.747,1.5690000000000002,0.0,0.0,1.57
2024-03-01 03:30:00,0.0,0.0,22.874999999999982,31.315,0.0,0.0,75.115,43.699,65.556,0.0,0.0,0.0,0.0,-9.434999999999981,3.9919999999999995,0.0,0.9999999999999999,-52.03099999999999,2.6209999999999996,-0.5510000000000036,0.0,-33.51,0.0,0.0,8.326,-3.589999999999999,52.189,-76.91499999999999,-9.014000000000001,0.0,12.212,35.508,0.0,0.0,217.999,0.0,11.706,0.0,0.0,-7.809000000000001,9.125,0.0,0.0,0.0,3.391,0.0,0.0,0.405,-1.3999999999999997,3.2479999999999998,13.542,0.0,0.0,0.0,0.09199999999999975,0.0,-6.931,0.0,28.874000000000002,0.0,0.0,0.0,0.0,0.0,30.532,3.356,0.0,19.348,0.0,0.0,0.0,0.0,4.308,0.0,0.0,601.161,201.451,0.9999999999999997,0.0,0.0,16.433,13.937000000000001,0.0,12.847,0.0,4.185,0.0,2.9319999999999995,2.8490000000000006,0.0,0.0,2.638,2.695,0.0,0.0,2.269,2.177,2.156,0.0,0.0,0.0,0.0,2.179,2.042,0.0,0.0,1.925,0.0,0.0,1.797,1.911,0.0,0.0,0.0,1.652,1.699,1.614,0.0,0.0,0.0
2024-03-01 03:45:00,21.621,0.0,22.46199999999999,31.778,0.0,0.0,71.377,42.964,65.652,0.0,0.0,0.0,158.18300000000002,0.0,0.0,-5.297,0.0,-53.945,2.6500000000000004,-0.5370000000000005,0.0,0.0,0.0,0.0,8.377,-3.757999999999999,0.0,-73.751,0.0,0.0,11.481,33.319,9.897,0.0,222.23199999999997,15.486,0.0,-4.2620000000000005,5.953,-7.402999999999999,0.0,-4.260999999999999,0.0,0.0,3.316,0.0,3.5149999999999997,0.408,-1.462,3.097,0.0,8.038,41.919,0.0,0.09099999999999994,-0.281,-7.031,0.0,27.662,0.0,0.0,0.0,0.0,0.0,30.259000000000004,3.529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.543000000000003,607.177,195.289,0.0,0.0,19.301,17.217,15.158,0.0,12.597,0.0,4.303,2.98,0.0,2.918,0.0,0.0,0.0,2.74,0.0,0.0,0.0,0.0,2.114,2.258,2.12,2.261,0.0,0.0,2.131,2.037,0.0,1.868,0.0,0.0,1.863,1.91,0.0,0.0,0.0,0.0,1.651,1.643,1.658,0.0,0.0
2024-03-01 04:00:00,0.0,0.0,28.899000000000015,0.0,0.0,0.0,0.0,51.653,68.011,0.0,0.0,0.0,180.129,-25.537000000000003,4.733,-5.671999999999999,0.9999999999999999,-55.10300000000001,18.561,0.0,0.0,-37.313,0.0,0.0,10.034,-4.27,64.044,-95.98099999999998,-11.086999999999998,0.0,12.415,39.23,0.0,0.0,254.19200000000004,0.0,13.725,0.0,7.252,-8.576000000000002,9.772,-5.054000000000001,0.0,0.0,4.08,0.0,4.411,0.49099999999999994,0.0,3.925,15.167,9.656,46.884,0.0,-0.036999999999999866,-0.285,-7.539,0.0,32.64,0.0,0.0,0.0,0.0,0.0,32.155,18.764,0.0,21.033,0.0,0.191,0.0,0.0,0.0,0.0,0.0,0.0,237.433,0.9999999999999997,0.0,0.0,16.074,13.551,0.0,0.0,0.0,4.187,0.0,3.65,3.767,0.0,0.0,3.306,0.0,2.814,0.0,0.0,0.0,2.718,2.785,2.674,2.693,0.0,0.0,2.569,2.551,0.0,0.0,2.295,0.0,2.323,0.0,0.0,0.0,2.075,2.012,0.0,1.993,1.93,0.0,1.908
2024-03-01 04:15:00,27.091,0.0,27.845000000000002,0.0,0.0,0.0,84.733,48.329,73.428,0.0,0.0,0.0,179.193,-25.972,4.941,-5.816999999999999,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.296,0.0,61.997,-95.522,-11.748,0.0,12.163,0.0,11.652,-0.76,0.0,0.0,0.0,-4.867000000000002,7.31,-8.983000000000002,10.374,0.0,0.0,0.0,4.112,0.0,4.189,0.509,-1.5779999999999996,3.537,15.835,0.0,47.351,0.0,-0.035000000000000246,-0.303,-8.165,0.0,32.558,0.0,0.0,0.0,0.0,0.0,30.713,19.364,0.0,0.0,0.0,0.187,0.0,0.0,0.0,0.0,0.0,719.647,0.0,0.9999999999999997,0.0,0.0,14.922,0.0,0.0,0.0,0.0,4.085,3.589,3.605,0.0,0.0,0.0,0.0,0.0,2.722,0.0,2.775,0.0,0.0,0.0,0.0,0.0,0.0,2.692,0.0,0.0,0.0,2.431,0.0,0.0,2.417,0.0,0.0,0.0,1.9650000000000003,0.0,0.0,1.985,1.926,0.0,1.899
2024-03-01 04:30:00,27.878,0.0,0.0,34.624,0.0,0.0,0.0,50.426,76.028,0.0,0.0,0.0,0.0,0.0,4.722,-5.89,0.9999999999999999,-56.922,19.628,-4.980999999999998,0.0,-39.478,0.0,0.0,9.772,-4.343000000000001,63.036,-91.97399999999999,0.0,0.0,12.228,40.22,0.0,0.0,257.914,0.0,13.602,-5.098999999999999,0.0,0.0,10.136,-4.996,0.0,0.0,4.101,-0.6960000000000014,4.315,0.0,-1.6890000000000003,0.0,16.016,0.0,0.0,0.0,0.0,0.0,-7.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.428,0.0,0.0,0.0,0.0,0.0,0.0,4.599,0.0,-11.305,727.313,240.458,0.9999999999999997,0.0,0.0,16.556,14.875,0.0,12.308,0.0,4.478,0.0,3.861,3.485,0.0,0.0,3.245,0.0,2.741,0.0,2.948,2.69,0.0,2.896,2.67,2.654,0.0,2.659,2.482,2.511,0.0,2.401,2.356,0.0,0.0,2.256,0.0,0.0,0.0,2.137,0.0,1.972,0.0,0.0,1.8
2024-03-01 04:45:00,27.908,0.0,27.697000000000017,34.823,0.0,0.0,84.621,52.858,73.482,0.0,0.0,0.0,177.968,0.0,0.0,-5.595,0.9999999999999999,-56.941,18.084,-5.494,0.0,-35.95799999999999,0.0,0.0,9.709,-4.068999999999997,0.0,-89.66399999999999,-11.293999999999999,0.0,11.798,0.0,11.733,-0.7459999999999999,252.42099999999996,18.827,12.571,-5.185999999999999,6.777,0.0,0.0,-4.877,0.0,0.0,4.024,0.0,0.0,0.504,-1.6529999999999996,3.634,0.0,9.674,47.691,0.0,-0.035000000000000246,-0.297,0.0,0.0,30.904999999999998,0.0,0.0,0.0,0.0,0.0,0.0,19.515,0.0,0.0,0.0,0.203,0.0,0.0,4.716,0.0,-11.155999999999999,0.0,0.0,0.9999999999999997,0.0,19.35,15.432,14.484,0.0,0.0,0.0,4.358,3.678,3.5990000000000006,0.0,0.0,0.0,3.102,0.0,2.885,0.0,0.0,2.771,2.753,0.0,2.765,2.587,0.0,2.716,2.444,2.589,0.0,2.336,2.277,0.0,0.0,2.35,0.0,0.0,2.114,2.093,0.0,0.0,1.9600000000000002,0.0,0.0
