stime,F-sensor-1,F-sensor-2,F-sensor-3,F-sensor-4,F-sensor-5,F-sensor-6,F-sensor-7,F-sensor-8,F-sensor-9,F-sensor-10,F-sensor-11,F-sensor-12,F-sensor-13,F-sensor-14,F-sensor-15,F-sensor-16,F-sensor-17,F-sensor-18,F-sensor-19,F-sensor-20,F-sensor-21,F-sensor-22,F-sensor-23,F-sensor-24,F-sensor-25,F-sensor-26,F-sensor-27,F-sensor-28,F-sensor-29,F-sensor-30,F-sensor-31,F-sensor-32,F-sensor-33,F-sensor-34,F-sensor-35,2185,2176,2191,2190,5526,5427,5428,5660,5738,5663,5638,5687,5713,4439,4440,4412,4415,4486,4651,4760,4401,4427,4824,2882,4898,5508,5198,5069,221,2252,23,2370,2366,2356,2440,2486,2263,2194,2457,2408,F-sensor-R1,F-sensor-R2,F-sensor-R3,32344,10289,43816,54798,32706,54458,54429,54585,33056,21654,21773,33103,32941,21932,33190,21817,21831,10645,21752,21892,32103,21950,33029,32895,32955,33276,33094,21871,10623,33290,21500,11305,33063,21807,33265,21777,21939,33205,11279,33127,32897,33031
2024-03-01 02:30:00,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,5.642226322528071,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,95.70675105485232,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,92.29960393365889,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,1.454823889739663,0.0,-0.0,-0.0,0.0,-0.0,0.0,99.3061326658323,-0.0,-0.0,-0.0,0.0,-0.0,37.228487910418565,-0.0,0.0,0.0,9.355624320876842,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,95.74890829694326,0.0,0.0,0.0,-0.0,0.0,-0.0,10.946516129582415,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,4.340314136125652,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,5.060652339914913,-0.0,-0.0,0.0
2024-03-01 02:45:00,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,3.5225914604082433,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,15.926979545391468,0.0,0.0,-0.0,-0.0,0.0,15.07996997714168,33.52907599001071,-0.0,0.0,0.0,-0.0,3.984269933169551,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.839745085571959,8.145678580457023,0.0,11.49476329091517,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,5.229702033737983,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,4.822349235973405
2024-03-01 03:00:00,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.1588204310810766,-0.0,0.0,0.0,-0.0,99.20575116159007,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,96.68704362822442,0.0,0.0,0.0,-0.0,0.0,99.76811697068635,0.0,0.0,98.92991048809324,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,91.83042702183165,0.0,-0.0,4.54194670942649,8.033098178219191,0.0,0.0,0.0,0.0,-0.0,4.370716849777004,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,3.1572802197802226,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,2.938300349243306,0.0,0.0,-0.0,-0.0,0.0,3.6675609471596893
2024-03-01 03:15:00,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,82.92606956732519,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,2.211645800224815,-0.0,0.0,0.0,-0.0,2.588598901098905,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,3.6523512476007696,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,3.110894752214975,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
2024-03-01 03:30:00,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,99.63706694244462,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,99.67902942694887,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,2.291415606421779,-0.0,2.84526677258982,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,99.85595145148697,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,43.98487140695915,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,3.4779390571497757,0.0,-0.0,98.01075334890008,-0.0,0.0,-0.0,-0.0,1.5539942106990416,0.0,-0.0,0.0,2.9621919780905053,-0.0,0.0,-0.0,0.0,-0.0,1.7803834351510375,-0.0,-0.0,0.0,-0.0,2.4535398230088497,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,2.2590715048025594,-0.0,-0.0,0.0,0.0,0.0,1.934962515821244,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0
2024-03-01 03:45:00,-0.0,0.0,94.31448409147846,-0.0,2.5051023300640587,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2.8236071393353726,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.377291500615897,-0.0,2.7776993648553265,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,1.4394318456944575,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,2.109259311393261,-0.0,0.0,0.0,0.0,-0.0,-0.0,3.6360539488320356,2.8142180094786724,-0.0,0.0,0.0,0.0,2.3415066946281655,1.5714405220010015,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,1.7156383628588863,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2024-03-01 04:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,8.722806113857217,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,26.451101618705035,0.0,0.0,-0.0,0.0,0.0,-0.0,1.8889739663093414,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,10.349506306987294,0.0,-0.0,-0.0,-0.0,0.0,0.0,92.95670489117717,-0.0,0.0,0.0,-0.0,6.7260985805080935,0.0,0.0,1.9005843817703738,0.0,0.0,2.1444920345749825,0.0,0.0,0.0,0.0,-0.0,-0.0,6.593326978074355,-0.0,0.0,-0.0,6.8180094786729875,0.0,-0.0,0.0,-0.0,6.549685433134378,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,6.711332395280873,0.0,0.0,-0.0,-0.0
2024-03-01 04:15:00,0.0,-0.0,96.04838767402741,0.0,-0.0,0.0,14.095157506057937,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,7.838717632552399,97.52378168840758,0.0,0.0,0.0,-0.0,-0.0,4.167106151379631,-0.0,-0.0,0.0,0.0,6.34467736148839,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,18.184548812907835,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,2.05623279972092,-0.0,0.0,0.0,-0.0,6.9093406593406606,0.0,0.0,-0.0,-0.0,6.471704671857619,-0.0,0.0,-0.0,0.0,-0.0,6.14244232940797,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,6.878516499561957,-0.0,0.0,0.0,6.241295051924251,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
2024-03-01 04:30:00,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,6.04544189721225,-0.0,0.0,0.0,-0.0,0.0,0.0,93.78248954838106,0.0,-0.0,4.93843760417824,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,5.84123875390171,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,6.1331376734258285,6.453540618260245,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0
2024-03-01 04:45:00,0.0,0.0,0.0,4.898316563467493,-0.0,-0.0,0.0,0.0,0.0,10.803044902678742,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,93.82740676496098,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,72.35535086656164,-0.0,0.0,0.0,99.24462346511463,0.0,0.0,-0.0,-0.0,0.0,9.127734650670426,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,6.581784386617102,-0.0,0.0,0.0,0.0,0.0,4.98798667235436,94.1760512672811,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,2.553842220167967,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,6.7333440877560875,-0.0,5.896634021891206,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
