stime,F-sensor-1,F-sensor-2,F-sensor-3,F-sensor-4,F-sensor-5,F-sensor-6,F-sensor-7,F-sensor-8,F-sensor-9,F-sensor-10,F-sensor-11,F-sensor-12,F-sensor-13,F-sensor-14,F-sensor-15,F-sensor-16,F-sensor-17,F-sensor-18,F-sensor-19,F-sensor-20,F-sensor-21,F-sensor-22,F-sensor-23,F-sensor-24,F-sensor-25,F-sensor-26,F-sensor-27,F-sensor-28,F-sensor-29,F-sensor-30,F-sensor-31,F-sensor-32,F-sensor-33,F-sensor-34,F-sensor-35,2185,2176,2191,2190,5526,5427,5428,5660,5738,5663,5638,5687,5713,4439,4440,4412,4415,4486,4651,4760,4401,4427,4824,2882,4898,5508,5198,5069,221,2252,23,2370,2366,2356,2440,2486,2263,2194,2457,2408,F-sensor-R1,F-sensor-R2,F-sensor-R3,32344,10289,43816,54798,32706,54458,54429,54585,33056,21654,21773,33103,32941,21932,33190,21817,21831,10645,21752,21892,32103,21950,33029,32895,32955,33276,33094,21871,10623,33290,21500,11305,33063,21807,33265,21777,21939,33205,11279,33127,32897,33031
2024-03-01 02:30:00,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,284.725,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-3.0869999999999997,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-231.35400000000004,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.428,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.28400000000000003,-0.0,-0.0,-0.0,0.0,-0.0,102.414,-0.0,0.0,0.0,31.730000000000004,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-10.669999999999998,0.0,0.0,0.0,-0.0,0.0,-0.0,24.933,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,2.413,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,1.882,-0.0,-0.0,0.0
2024-03-01 02:45:00,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,11.839,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,55.371,0.0,0.0,-0.0,-0.0,0.0,45.259,99.167,-0.0,0.0,0.0,-0.0,11.775,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,744.164,248.664,0.0,44.021,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,2.669,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.761
2024-03-01 03:00:00,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,2.85,-0.0,0.0,0.0,-0.0,-6.373999999999996,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-8.087,0.0,0.0,0.0,-0.0,0.0,-0.568000000000001,0.0,0.0,-1.3339999999999999,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-6.805,0.0,-0.0,35.899,76.789,0.0,0.0,0.0,0.0,-0.0,6.167999999999999,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,2.998,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,1.747,0.0,0.0,-0.0,-0.0,0.0,1.661
2024-03-01 03:15:00,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-3.995999999999999,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,12.597,-0.0,0.0,0.0,-0.0,2.9060000000000006,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,2.41,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,1.919,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
2024-03-01 03:30:00,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-9.434999999999981,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-5.910999999999999,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,217.999,-0.0,11.706,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.5430000000000014,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.281,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,19.348,0.0,-0.0,-6.822999999999999,-0.0,0.0,-0.0,-0.0,601.161,0.0,-0.0,0.0,20.526,-0.0,0.0,-0.0,0.0,-0.0,4.185,-0.0,-0.0,0.0,-0.0,2.78,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,2.042,-0.0,-0.0,0.0,0.0,0.0,1.797,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0
2024-03-01 03:45:00,-0.0,0.0,22.46199999999999,-0.0,34.44,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,11.481,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,3.097,-0.0,8.038,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,17.562,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,4.303,-0.0,0.0,0.0,0.0,-0.0,-0.0,2.74,2.302,-0.0,0.0,0.0,0.0,2.258,2.12,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,1.7599999999999998,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2024-03-01 04:00:00,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,64.044,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,9.772,0.0,0.0,-0.0,0.0,0.0,-0.0,0.49099999999999994,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,32.155,0.0,-0.0,-0.0,-0.0,0.0,0.0,-2.6649999999999996,-0.0,0.0,0.0,-0.0,237.433,0.0,0.0,18.858,0.0,0.0,12.526999999999997,0.0,0.0,0.0,0.0,-0.0,-0.0,3.546,-0.0,0.0,-0.0,2.814,0.0,-0.0,0.0,-0.0,2.785,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,2.066,0.0,0.0,-0.0,-0.0
2024-03-01 04:15:00,0.0,-0.0,27.845000000000002,0.0,-0.0,0.0,84.733,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,10.296,-4.270999999999999,0.0,0.0,0.0,-0.0,-0.0,38.767,-0.0,-0.0,0.0,0.0,13.775,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,85.699,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,12.435,-0.0,0.0,0.0,-0.0,3.605,0.0,0.0,-0.0,-0.0,3.152,-0.0,0.0,-0.0,0.0,-0.0,2.734,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,2.34,-0.0,0.0,0.0,2.209,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
2024-03-01 04:30:00,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,289.643,-0.0,0.0,0.0,-0.0,0.0,0.0,-56.922,0.0,-0.0,19.845,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,3.485,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,2.482,2.511,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0
2024-03-01 04:45:00,0.0,0.0,0.0,34.823,-0.0,-0.0,0.0,0.0,0.0,130.302,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-11.293999999999999,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4.877,-0.0,0.0,0.0,-0.7170000000000007,0.0,0.0,-0.0,-0.0,0.0,9.674,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,2.291,-0.0,0.0,0.0,0.0,0.0,20.671,-7.010999999999999,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,25.654,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,2.808,-0.0,2.587,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
