stime,P-sensor-1,P-sensor-2,P-sensor-3,P-sensor-4,P-sensor-5,P-sensor-6,P-sensor-7,P-sensor-8,P-sensor-9,P-sensor-10,P-sensor-11,P-sensor-12,P-sensor-13,P-sensor-14,P-sensor-15,P-sensor-16,P-sensor-17,P-sensor-18,P-sensor-19,P-sensor-20,P-sensor-21,P-sensor-22,P-sensor-23,P-sensor-24,P-sensor-25,P-sensor-26,P-sensor-27,P-sensor-28,P-sensor-29,P-sensor-30,P-sensor-31,P-sensor-32,P-sensor-33,P-sensor-34,P-sensor-35,P-sensor-36,P-sensor-37,P-sensor-38,P-sensor-39,P-sensor-40,P-sensor-41,P-sensor-42,P-sensor-43,P-sensor-44,P-sensor-45,P-sensor-46,P-sensor-47,P-sensor-48,P-sensor-49,P-sensor-50,P-sensor-51,P-sensor-52
2024-03-01 00:00:00,73.32876712328766,70.35593220338984,0.0,0.0,0.0,0.0,0.0,0.0,79.4818652849741,-0.0,85.26785714285711,0.0,0.0,84.87499999999997,0.0,92.78425655976679,0.0,-0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,86.55555555555549,0.0,78.78571428571433,67.0,-0.0,0.0,64.64285714285734,0.0,0.0,84.93478260869563,0.0,81.25728155339804,81.55882352941177,83.18867924528303,0.0,60.69117647058829,0.0,82.43548387096777,0.0,0.0,0.0,0.0,66.51470588235293,59.44578313253014,0.0,53.2361809045226,28.720000000000027
2024-03-01 00:15:00,-0.0,0.0,78.32544378698223,0.0,79.60515021459229,0.0,0.0,0.0,86.66321243523316,-0.0,82.32142857142856,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,93.0526315789474,0.0,0.0,0.0,86.55555555555549,81.64238410596028,80.20000000000005,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,75.25,0.0,82.52941176470591,0.0,76.48749999999995,0.0,85.28378378378379,83.23387096774198,0.0,89.43258426966293,0.0,79.1171875,0.0,57.85542168674702,73.77837837837839,55.226130653266324,31.888000000000034
2024-03-01 00:30:00,0.0,0.0,0.0,0.0,0.0,72.2680722891566,77.19662921348313,86.15677966101696,83.0725388601036,0.0,-0.0,84.29655172413791,84.53124999999997,84.87499999999997,83.99999999999997,0.0,92.56338028169016,0.0,0.0,-0.0,88.75000000000003,92.47368421052636,79.4426229508197,0.0,40.59999999999991,86.55555555555549,0.0,0.0,-0.0,36.35714285714266,57.57142857142844,0.0,78.18644067796609,0.0,87.08695652173913,-0.0,-0.0,0.0,78.51886792452831,0.0,72.33823529411774,0.0,0.0,0.0,0.0,86.73684210526315,77.5703125,65.05882352941177,59.04819277108437,74.04594594594596,0.0,31.096000000000004
2024-03-01 00:45:00,0.0,-0.0,80.66863905325441,78.03754266211604,0.0,-0.0,0.0,88.67372881355932,-0.0,87.11242603550295,0.0,0.0,-0.0,0.0,0.0,0.0,90.23943661971832,0.0,93.19847328244276,0.0,89.19999999999999,-0.0,-0.0,-0.0,53.79999999999973,84.11111111111103,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,82.63157894736841,84.21739130434781,-0.0,80.77669902912619,0.0,0.0,0.0,72.33823529411774,88.62837837837837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01 01:00:00,86.43835616438358,0.0,0.0,0.0,89.3776824034335,85.6867469879518,0.0,0.0,0.0,0.0,88.80357142857142,0.0,91.74999999999997,0.0,0.0,97.11370262390673,91.16901408450705,0.0,0.0,94.41729323308272,88.30000000000001,95.36842105263162,0.0,0.0,47.19999999999982,92.66666666666669,91.47682119205302,0.0,53.80000000000018,-0.0,0.0,57.57142857142844,0.0,91.31578947368422,0.0,0.0,88.94660194174757,0.0,84.12264150943398,0.0,0.0,87.95945945945947,88.02419354838713,0.0,0.0,91.4736842105263,79.1171875,-0.0,82.50602409638556,86.62162162162161,71.14572864321607,0.0
2024-03-01 01:15:00,-0.0,0.0,0.0,0.0,0.0,86.87951807228914,0.0,0.0,91.279792746114,85.94082840236686,88.2142857142857,89.75862068965515,0.0,90.03124999999997,89.66666666666666,93.65014577259478,92.56338028169016,0.0,93.45038167938932,0.0,93.25,94.21052631578948,88.09836065573774,-0.0,0.0,0.0,89.50993377483445,0.0,0.0,0.0,0.0,0.0,0.0,91.89473684210526,93.54347826086956,82.94999999999999,0.0,0.0,0.0,0.0,0.0,86.62162162162163,0.0,0.0,-0.0,92.89473684210526,0.0,78.88970588235293,82.1084337349398,0.0,75.1256281407035,0.0
2024-03-01 01:30:00,0.0,83.77966101694918,86.5266272189349,0.0,89.80257510729615,0.0,0.0,93.28813559322036,0.0,0.0,-0.0,87.7103448275862,0.0,0.0,90.0,0.0,0.0,84.58196721311475,94.45801526717557,0.0,93.25,0.0,0.0,81.85000000000002,67.0,0.0,89.50993377483445,88.68571428571425,0.0,0.0,0.0,0.0,87.13559322033896,0.0,0.0,0.0,88.46601941747572,83.5,0.0,0.0,72.33823529411774,-0.0,0.0,0.0,94.99438202247194,91.4736842105263,89.9453125,81.4375,77.73493975903618,-0.0,79.10552763819095,0.0
2024-03-01 01:45:00,87.34246575342468,0.0,0.0,87.16040955631398,88.95278969957083,90.45783132530119,0.0,0.0,89.74093264248705,87.69822485207098,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,87.01639344262296,0.0,96.65037593984962,-0.0,97.10526315789474,90.80327868852461,-0.0,53.79999999999973,0.0,-0.0,86.56428571428569,53.80000000000018,0.0,0.0,64.64285714285734,0.0,87.84210526315789,0.0,82.94999999999999,-0.0,0.0,0.0,78.96249999999998,0.0,0.0,0.0,0.0,86.65168539325845,0.0,82.2109375,0.0,79.72289156626509,0.0,73.1356783919598,0.0
2024-03-01 02:00:00,87.34246575342468,0.0,0.0,89.52559726962455,-0.0,88.66867469879517,84.98314606741573,98.74152542372882,88.20207253886011,97.07100591715977,88.80357142857142,0.0,-0.0,91.40624999999997,93.66666666666666,96.82507288629739,93.49295774647887,0.0,97.98473282442748,92.18421052631581,0.0,95.36842105263162,84.85245901639345,85.14999999999998,67.0,0.0,0.0,-0.0,0.0,57.57142857142844,0.0,29.28571428571422,0.0,0.0,0.0,92.85,0.0,0.0,0.0,-0.0,-0.0,0.0,90.41935483870972,0.0,88.32022471910113,94.31578947368419,87.625,0.0,83.69879518072291,0.0,0.0,74.65599999999995
2024-03-01 02:15:00,-0.0,0.0,88.28402366863905,89.52559726962455,0.0,90.15963855421687,0.0,92.02966101694916,93.33160621761658,0.0,0.0,84.97931034482758,90.03124999999997,91.06249999999997,-0.0,98.55685131195338,0.0,79.71311475409837,0.0,95.90601503759399,92.35,96.5263157894737,0.0,0.0,53.79999999999973,0.0,0.0,89.39285714285711,0.0,0.0,22.21428571428578,36.35714285714312,0.0,0.0,0.0,-0.0,0.0,84.47058823529414,0.0,-0.0,72.33823529411774,0.0,84.03225806451616,0.0,0.0,-0.0,88.3984375,85.44117647058823,0.0,0.0,75.62311557788945,0.0
